source,state,fips,report_type,demographic_type,group,count,pct,date
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,20-29 years,10,0.02044989775051,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,30-39 years,9,0.01840490797546,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,40-49 years,21,0.04294478527607,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,50-59 years,54,0.11042944785276,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,60-64 years,45,0.0920245398773,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,65-69 years,59,0.12065439672802,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,70-74 years,45,0.0920245398773,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,75-79 years,45,0.0920245398773,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,80+ years,196,0.40081799591002,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,Unknown,3,0.00613496932515,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,gender,Female,190,0.38854805725971,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,gender,Male,268,0.5480572597137,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,gender,Unknown,31,0.06339468302658,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,race,Asian,6,0.01226993865031,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,race,Black,67,0.13701431492843,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,race,Hispanic,120,0.24539877300614,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,race,Other,2,0.0040899795501,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,race,White,180,0.3680981595092,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,race,Unknown,114,0.23312883435583,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,<1 year,36,0.00252507540156,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,1-9 years,167,0.01171354422389,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,10-19 years,429,0.03009048186856,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,20-29 years,2215,0.15536227817914,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,30-39 years,2590,0.18166514694536,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,40-49 years,2663,0.18678543873185,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,50-59 years,2616,0.18348881251315,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,60-64 years,1101,0.07722522269762,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,65-69 years,792,0.05555165883426,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,70-74 years,531,0.03724486217297,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,75-79 years,353,0.02475976713194,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,80+ years,640,0.04489022936102,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,ages,Unknown,124,0.0086974819387,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,gender,Female,6567,0.46061583783405,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,gender,Male,7410,0.51974468682051,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,gender,Unknown,280,0.01963947534544,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,race,Asian,488,0.03422879988777,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,race,Black,2180,0.15290734376096,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,race,Hispanic,5649,0.39622641509434,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,race,Other,96,0.00673353440415,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,race,White,3953,0.27726730728765,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,cases,race,Unknown,1891,0.13263659956513,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,<1 year,0,0,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,1-9 years,0,0,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,10-19 years,2,0.0040899795501,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,20-29 years,10,0.02044989775051,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,30-39 years,9,0.01840490797546,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,40-49 years,21,0.04294478527607,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,50-59 years,54,0.11042944785276,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,60-64 years,45,0.0920245398773,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,65-69 years,59,0.12065439672802,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,70-74 years,45,0.0920245398773,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,75-79 years,45,0.0920245398773,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,80+ years,196,0.40081799591002,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,ages,Unknown,3,0.00613496932515,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,gender,Female,190,0.38854805725971,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,gender,Male,268,0.5480572597137,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,gender,Unknown,31,0.06339468302658,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,race,Asian,6,0.01226993865031,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,race,Black,67,0.13701431492843,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,race,Hispanic,120,0.24539877300614,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,race,Other,2,0.0040899795501,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,race,White,180,0.3680981595092,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-17.csv,Texas,48,fatalities,race,Unknown,114,0.23312883435583,2020-05-17
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,<1 year,36,0.00252489830271,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,1-9 years,167,0.011712722682,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,10-19 years,429,0.03008837144059,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,20-29 years,2215,0.15535138168046,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,30-39 years,2591,0.18172254173096,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,40-49 years,2663,0.18677233833637,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,50-59 years,2616,0.18347594333006,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,60-64 years,1101,0.07721980642446,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,65-69 years,792,0.05554776265956,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,70-74 years,531,0.03724224996493,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,75-79 years,353,0.02475803057932,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,80+ years,640,0.04488708093702,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,ages,Unknown,124,0.00869687193155,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,gender,Female,6567,0.46058353205218,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,gender,Male,7411,0.51977837003787,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,gender,Unknown,280,0.01963809790995,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,race,Asian,488,0.03422639921448,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,race,Black,2181,0.15296675550568,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,race,Hispanic,5649,0.39619862533315,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,race,Other,96,0.00673306214055,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,race,White,3953,0.27724786085005,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,cases,race,Unknown,1891,0.13262729695609,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,<1 year,0,0,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,1-9 years,0,0,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,10-19 years,2,0.0040899795501,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,20-29 years,10,0.02044989775051,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,30-39 years,9,0.01840490797546,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,40-49 years,21,0.04294478527607,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,50-59 years,54,0.11042944785276,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,60-64 years,45,0.0920245398773,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,65-69 years,59,0.12065439672802,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,70-74 years,45,0.0920245398773,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,75-79 years,45,0.0920245398773,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,80+ years,196,0.40081799591002,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,ages,Unknown,3,0.00613496932515,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,gender,Female,190,0.38854805725971,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,gender,Male,268,0.5480572597137,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,gender,Unknown,31,0.06339468302658,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,race,Asian,6,0.01226993865031,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,race,Black,67,0.13701431492843,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,race,Hispanic,120,0.24539877300614,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,race,Other,2,0.0040899795501,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,race,White,180,0.3680981595092,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-18.csv,Texas,48,fatalities,race,Unknown,114,0.23312883435583,2020-05-18
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,<1 year,36,0.00252489830271,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,1-9 years,167,0.011712722682,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,10-19 years,429,0.03008837144059,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,20-29 years,2215,0.15535138168046,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,30-39 years,2591,0.18172254173096,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,40-49 years,2663,0.18677233833637,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,50-59 years,2616,0.18347594333006,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,60-64 years,1101,0.07721980642446,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,65-69 years,792,0.05554776265956,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,70-74 years,531,0.03724224996493,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,75-79 years,353,0.02475803057932,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,80+ years,640,0.04488708093702,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,ages,Unknown,124,0.00869687193155,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,gender,Female,6567,0.46058353205218,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,gender,Male,7411,0.51977837003787,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,gender,Unknown,280,0.01963809790995,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,race,Asian,488,0.03422639921448,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,race,Black,2181,0.15296675550568,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,race,Hispanic,5649,0.39619862533315,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,race,Other,96,0.00673306214055,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,race,White,3953,0.27724786085005,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,cases,race,Unknown,1891,0.13262729695609,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,<1 year,0,0,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,1-9 years,0,0,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,10-19 years,2,0.0040899795501,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,20-29 years,10,0.02044989775051,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,30-39 years,9,0.01840490797546,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,40-49 years,21,0.04294478527607,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,50-59 years,54,0.11042944785276,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,60-64 years,45,0.0920245398773,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,65-69 years,59,0.12065439672802,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,70-74 years,45,0.0920245398773,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,75-79 years,45,0.0920245398773,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,80+ years,196,0.40081799591002,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,ages,Unknown,3,0.00613496932515,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,gender,Female,190,0.38854805725971,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,gender,Male,268,0.5480572597137,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,gender,Unknown,31,0.06339468302658,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,race,Asian,6,0.01226993865031,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,race,Black,67,0.13701431492843,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,race,Hispanic,120,0.24539877300614,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,race,Other,2,0.0040899795501,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,race,White,180,0.3680981595092,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-19.csv,Texas,48,fatalities,race,Unknown,114,0.23312883435583,2020-05-19
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,<1 year,37,0.00258596589321,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,1-9 years,168,0.01174168297456,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,10-19 years,432,0.03019289907744,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,20-29 years,2227,0.155647190383,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,30-39 years,2601,0.18178641319542,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,40-49 years,2674,0.18688845401174,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,50-59 years,2619,0.18304445065698,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,60-64 years,1105,0.07722952194576,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,65-69 years,794,0.05549343024881,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,70-74 years,533,0.03725188705619,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,75-79 years,354,0.02474140341068,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,80+ years,640,0.04473022085547,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,ages,Unknown,124,0.00866648029075,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,gender,Female,6591,0.46065138384121,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,gender,Male,7437,0.51977914453453,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,gender,Unknown,280,0.01956947162427,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,race,Asian,491,0.03431646631255,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,race,Black,2181,0.15243220575902,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,race,Hispanic,5686,0.39740005591278,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,race,Other,96,0.00670953312832,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,race,White,3961,0.27683813251328,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,cases,race,Unknown,1893,0.13230360637406,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,<1 year,0,0,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,1-9 years,0,0,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,10-19 years,2,0.0040899795501,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,20-29 years,10,0.02044989775051,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,30-39 years,9,0.01840490797546,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,40-49 years,21,0.04294478527607,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,50-59 years,54,0.11042944785276,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,60-64 years,45,0.0920245398773,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,65-69 years,59,0.12065439672802,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,70-74 years,45,0.0920245398773,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,75-79 years,45,0.0920245398773,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,80+ years,196,0.40081799591002,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,ages,Unknown,3,0.00613496932515,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,gender,Female,190,0.38854805725971,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,gender,Male,268,0.5480572597137,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,gender,Unknown,31,0.06339468302658,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,race,Asian,6,0.01226993865031,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,race,Black,67,0.13701431492843,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,race,Hispanic,120,0.24539877300614,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,race,Other,2,0.0040899795501,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,race,White,180,0.3680981595092,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-20.csv,Texas,48,fatalities,race,Unknown,114,0.23312883435583,2020-05-20
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,<1 year,37,0.00258091517857,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,1-9 years,168,0.01171875,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,10-19 years,432,0.03013392857143,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,20-29 years,2232,0.15569196428571,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,30-39 years,2607,0.18184988839286,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,40-49 years,2680,0.18694196428571,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,50-59 years,2627,0.18324497767857,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,60-64 years,1106,0.0771484375,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,65-69 years,795,0.05545479910714,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,70-74 years,534,0.03724888392857,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,75-79 years,354,0.02469308035714,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,80+ years,640,0.04464285714286,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,ages,Unknown,124,0.00864955357143,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,gender,Female,6591,0.45975167410714,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,gender,Male,7465,0.52071707589286,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,gender,Unknown,280,0.01953125,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,race,Asian,491,0.03424944196429,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,race,Black,2186,0.15248325892857,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,race,Hispanic,5702,0.39773995535714,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,race,Other,96,0.00669642857143,2020-05-21
clean_data/dshs/cases/state_case_demographics_2020-05-21.csv,Texas,48,cases,race,White,3967,0.27671595982143,2020-05-21
